id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
11083,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11083.jpg
10363,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10363.jpg
10707,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Esprit Women Open Link Gold Gold Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\10707.jpg
11048,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11048.jpg
10738,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Puma Women Slick Ladies 3HD Pink Pink Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10738.jpg
10700,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Women Pure Black Glam Rock Houston Steel Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10700.jpg
10364,Men,Apparel,Topwear,Tshirts,Magenta,Fall,2011.0,Casual,United Colors of Benetton Men Solid Magenta T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10364.jpg
10156,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Sc Slip On Brown Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10156.jpg
11084,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11084.jpg
10390,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women Finesse 233 White Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10390.jpg
11070,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Check Black Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11070.jpg
10169,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,United Colors of Benetton Men HIghlander Brown Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10169.jpg
10827,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Celebrate Indigo T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10827.jpg
10229,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Hths Black Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10229.jpg
10216,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Hths Green Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10216.jpg
10024,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Women As Make Yours Black T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10024.jpg
10818,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Urban Raiser Red Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10818.jpg
10440,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Green Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10440.jpg
10672,Girls,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Doodle Girls Little song board Purple Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10672.jpg
10820,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men City Work Navy Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10820.jpg
10478,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Flying Machine Men Ydc Maroon Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10478.jpg
10675,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Doodle Girl Princess Black Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10675.jpg
10447,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Yellow Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10447.jpg
10023,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Regular Grey Track Pants,C:\Users\color\Desktop\fashion-recommendation\data\images\10023.jpg
10211,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Lambretta Grey Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10211.jpg
10681,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Printed Grey Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10681.jpg
10816,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Country Eagle Red Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10816.jpg
10015,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men American Glory White Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10015.jpg
10829,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10829.jpg
10227,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women SLB Bag Purple Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10227.jpg
10643,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Boy D Print Blue Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10643.jpg
10471,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Chrysanthemum Red Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10471.jpg
10485,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Midrise Blue Jeans,C:\Users\color\Desktop\fashion-recommendation\data\images\10485.jpg
10811,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Rodeo 47 Tab Pkt Red Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10811.jpg
10449,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Flying Machine Men Black Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10449.jpg
10482,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10482.jpg
10476,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Flying Machine Men Ydc Pink Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10476.jpg
10644,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Boy D Print Blue Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10644.jpg
10220,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Mary Pink Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10220.jpg
10012,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Nike Men's Breakli Navy Blue Track Pants,C:\Users\color\Desktop\fashion-recommendation\data\images\10012.jpg
10280,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Clarks Women Prize Club Leather Black Wedges,C:\Users\color\Desktop\fashion-recommendation\data\images\10280.jpg
10610,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Green Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10610.jpg
10046,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Heroes Graphic Green Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10046.jpg
10274,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Clarks Men Dino Limit Leather Black Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10274.jpg
10845,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Men Falcon Print Red T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10845.jpg
10079,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Reebok Unisex Twist Black Sandals,C:\Users\color\Desktop\fashion-recommendation\data\images\10079.jpg
10273,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Clarks Men Black Leather Closed Sandals,C:\Users\color\Desktop\fashion-recommendation\data\images\10273.jpg
10041,Women,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Sports,Nike Women Brown Polo T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10041.jpg
10425,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Checks Green Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10425.jpg
10287,Women,Footwear,Shoes,Flats,Silver,Winter,2013.0,Casual,Clarks Women Leather Silver Flats,C:\Users\color\Desktop\fashion-recommendation\data\images\10287.jpg
10628,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2012.0,Casual,Carlton London Men CL Casual Navy Blue Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10628.jpg
10842,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Celebrate Polo Grey T-Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10842.jpg
10413,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Printed Grey Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10413.jpg
10621,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Carlton London Women Silver Solid Open Toe,C:\Users\color\Desktop\fashion-recommendation\data\images\10621.jpg
10245,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women TMK Green Green Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10245.jpg
10083,Men,Footwear,Flip Flops,Flip Flops,Green,Fall,2011.0,Casual,Reebok Men Hanavi II Green Flip Flops,C:\Users\color\Desktop\fashion-recommendation\data\images\10083.jpg
10874,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Wrangler Station Navy Blue T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10874.jpg
10048,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Social Sport Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10048.jpg
10880,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men All The Way Photo Print Navy Blue T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10880.jpg
10070,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Puma Women Large logo tee Pink Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10070.jpg
10242,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Mary Grey Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10242.jpg
10626,Men,Footwear,Shoes,Casual Shoes,Green,Winter,2012.0,Casual,Carlton London Men CL Casual Green Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10626.jpg
10414,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10414.jpg
10289,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Clarks Women Soma Silk Leather Black Heels,C:\Users\color\Desktop\fashion-recommendation\data\images\10289.jpg
10619,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Carlton London Women Silver Flats,C:\Users\color\Desktop\fashion-recommendation\data\images\10619.jpg
10873,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Wrangler Station Grey T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10873.jpg
10810,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Mark Rodeo Riveted Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10810.jpg
10448,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10448.jpg
10645,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy Athlethic Red Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10645.jpg
10477,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10477.jpg
10013,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men As Ss Cruiser Yellow T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10013.jpg
10221,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Emma Green Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10221.jpg
10483,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Flying Machine Men Damson Maroon Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10483.jpg
10689,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boy Casual White Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10689.jpg
10817,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Urban Raiser Green Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10817.jpg
10219,Men,Accessories,Watches,Watches,Yellow,Winter,2016.0,Casual,Carrera Men Strap dial Yellow Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10219.jpg
10484,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Flying Machine Men FS Purple Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10484.jpg
10226,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Rubena Black Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10226.jpg
10828,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Navy Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10828.jpg
10014,Unisex,Accessories,Headwear,Caps,Blue,Fall,2011.0,Sports,Nike Unisex Feather lite Blue Caps,C:\Users\color\Desktop\fashion-recommendation\data\images\10014.jpg
10470,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10470.jpg
10642,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy D Print Red Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10642.jpg
10821,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Parma Reversible Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10821.jpg
10479,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men FS Red Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10479.jpg
10680,Women,Accessories,Bags,Handbags,Blue,Fall,2011.0,Casual,United Colors of Benetton Blue Solid Sling Bag,C:\Users\color\Desktop\fashion-recommendation\data\images\10680.jpg
10446,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Red Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10446.jpg
10674,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Girl Princess White Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10674.jpg
10210,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Kkhh Red Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10210.jpg
10022,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10022.jpg
10228,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women SLB Bag Green Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10228.jpg
10826,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10826.jpg
10819,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men City Work Black Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10819.jpg
10025,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women As Element Ja Pink T-Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10025.jpg
10217,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Kkhh Pink Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10217.jpg
10673,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Doodle Girl Ballet School Black Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10673.jpg
10441,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Flying Machine Men FS Purple Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10441.jpg
10243,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Emma Red Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10243.jpg
10071,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Women bling blink tee White Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10071.jpg
10415,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,United Colors of Benetton Women Printed Beige Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10415.jpg
10627,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Carlton London Men Brown Slip-On Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10627.jpg
10618,Women,Footwear,Flip Flops,Flip Flops,Black,Spring,2013.0,Casual,Carlton London Women Casual Black Slippers,C:\Users\color\Desktop\fashion-recommendation\data\images\10618.jpg
10872,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Dirtcross Blue T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10872.jpg
10886,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Wrangler Men Cream Mark Your Territory T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10886.jpg
10288,Women,Footwear,Shoes,Flats,Brown,Winter,2013.0,Casual,Clarks Women Shona Fringe Leather Brown Flats,C:\Users\color\Desktop\fashion-recommendation\data\images\10288.jpg
10082,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Reebok Women Aviator Grey Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10082.jpg
10620,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011.0,Casual,Carlton London Women Casual Gold Slippers,C:\Users\color\Desktop\fashion-recommendation\data\images\10620.jpg
10412,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Printed Grey Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10412.jpg
10076,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Women Large logo tee Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10076.jpg
10244,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Emma Beige Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10244.jpg
10049,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Mns Body Train Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10049.jpg
10875,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Motor City Grey T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10875.jpg
10286,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Hang Tough Leather Black Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10286.jpg
10040,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men White Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10040.jpg
10272,Women,Footwear,Shoes,Heels,Grey,Fall,2012.0,Casual,Clarks Women Soma Silk Graphite Leather Grey Heels,C:\Users\color\Desktop\fashion-recommendation\data\images\10272.jpg
10616,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011.0,Casual,Carlton London Women Glitterati Gold Slippers,C:\Users\color\Desktop\fashion-recommendation\data\images\10616.jpg
10424,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Women Red Polo T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10424.jpg
10629,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Carlton London Men Casual Black Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10629.jpg
10843,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Grey T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10843.jpg
10423,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Checks Grey Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10423.jpg
10611,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men FS Green Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10611.jpg
10275,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Clarks Men Black Leather Derbys,C:\Users\color\Desktop\fashion-recommendation\data\images\10275.jpg
10047,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Heroes Graphic Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10047.jpg
10281,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Hang Spring Leather Black Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10281.jpg
10078,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Speed Mode White Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10078.jpg
10844,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Cowboy Freedom Green T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10844.jpg
10493,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women VN White Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10493.jpg
10231,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Claudia Red Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10231.jpg
10003,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Women As Nike Eleme White T-Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10003.jpg
10467,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10467.jpg
10655,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10655.jpg
10458,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Flying Machine Men Green Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10458.jpg
10800,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Wander Wheels Blue Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10800.jpg
10652,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10652.jpg
10460,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Flying Machine Green Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10460.jpg
10004,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Men As 7 Sw Temp Grey Shorts,C:\Users\color\Desktop\fashion-recommendation\data\images\10004.jpg
10236,Men,Accessories,Watches,Watches,Orange,Winter,2016.0,Casual,Carrera Men Strap dial Orange Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10236.jpg
10494,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Women Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10494.jpg
10209,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Kkhh Grey Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10209.jpg
10807,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Stampede Printed Stripe Black Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10807.jpg
10699,Women,Accessories,Watches,Watches,Orange,Winter,2016.0,Casual,Esprit Women Houston Yellow Ice Orange Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10699.jpg
10032,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men AS FCB Core T Black T-shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10032.jpg
10200,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Emma Beige Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10200.jpg
10664,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy Rockstar-sing it Yellow Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10664.jpg
10456,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10456.jpg
10690,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy Mummy daddy me Yellow Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10690.jpg
10469,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Yellow Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10469.jpg
10831,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men American Music Folk Navy Blue T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10831.jpg
10451,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10451.jpg
10207,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Hths Brown Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10207.jpg
10809,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Mark Rodeo Riveted Black Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10809.jpg
10035,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2011.0,Sports,Reebok Men Runtone Action Brown Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10035.jpg
10836,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Urban Folk White T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10836.jpg
